,raceId,driverId,stop,lap,time,duration,milliseconds,year
4410,942,817,1,19,14:41:45,24.449,24449,2015
4411,942,3,1,19,14:41:53,24.640,24640,2015
4412,942,826,1,19,14:41:54,24.638,24638,2015
4413,942,815,1,19,14:42:04,26.458,26458,2015
4414,942,8,1,19,14:42:09,24.733,24733,2015
4415,942,832,1,19,14:42:10,25.259,25259,2015
4416,942,807,1,19,14:42:11,27.344,27344,2015
4417,942,828,2,19,14:42:56,30.932,30932,2015
4418,942,8,2,20,14:45:11,34.548,34548,2015
4419,942,4,3,26,14:56:18,25.405,25405,2015
4420,942,20,2,27,14:56:46,25.576,25576,2015
4421,942,807,2,27,14:56:58,27.360,27360,2015
4422,942,832,2,27,14:57:05,44.582,44582,2015
4423,942,815,2,27,14:57:13,24.730,24730,2015
4424,942,18,2,27,14:57:21,24.689,24689,2015
4425,942,813,2,27,14:58:06,25.446,25446,2015
4426,942,831,4,26,14:58:12,24.975,24975,2015
4427,942,830,2,28,14:59:09,24.904,24904,2015
4428,942,834,3,27,15:00:26,25.812,25812,2015
4429,942,3,2,38,15:20:21,25.242,25242,2015
4430,942,826,2,38,15:20:45,25.205,25205,2015
4431,942,817,2,38,15:20:48,27.802,27802,2015
4432,942,831,5,42,15:29:13,35.546,35546,2015
4433,942,1,2,43,15:29:55,24.088,24088,2015
4434,942,20,3,43,15:30:04,24.158,24158,2015
4435,942,832,3,43,15:30:32,26.840,26840,2015
4436,942,813,3,43,15:30:33,25.054,25054,2015
4437,942,18,3,44,15:32:44,24.862,24862,2015
4438,942,817,3,50,15:44:54,24.495,24495,2015
4439,943,20,1,1,13:04:58,28.070,28070,2015
4440,943,822,1,8,13:14:42,22.957,22957,2015
4441,943,13,1,9,13:16:11,22.849,22849,2015
4442,943,807,1,9,13:16:16,23.277,23277,2015
4443,943,813,1,10,13:17:46,26.647,26647,2015
4444,943,828,1,10,13:17:54,22.956,22956,2015
4445,943,154,1,11,13:19:15,22.735,22735,2015
4446,943,831,1,12,13:20:51,23.026,23026,2015
4447,943,832,1,13,13:21:59,23.128,23128,2015
4448,943,815,1,18,13:29:04,23.547,23547,2015
4449,943,826,1,21,13:32:58,22.559,22559,2015
4450,943,817,1,24,13:37:18,22.422,22422,2015
4451,943,830,1,25,13:38:51,22.985,22985,2015
4452,943,3,1,26,13:39:37,22.391,22391,2015
4453,943,829,1,26,13:41:44,25.087,25087,2015
4454,943,1,1,28,13:42:28,22.304,22304,2015
4455,943,834,1,27,13:43:29,25.367,25367,2015
4456,943,18,1,30,13:46:38,23.356,23356,2015
4457,943,20,2,35,13:53:28,22.156,22156,2015
4458,943,828,2,39,13:59:15,23.461,23461,2015
4459,943,832,2,43,14:04:29,23.776,23776,2015
4460,943,831,2,44,14:06:33,23.417,23417,2015
4461,943,3,2,46,14:07:31,22.303,22303,2015
4462,943,1,2,48,14:10:19,22.328,22328,2015
4463,943,18,2,47,14:11:04,23.018,23018,2015
4464,943,832,3,51,14:15:57,23.068,23068,2015
4465,943,828,3,51,14:16:29,23.292,23292,2015
4466,943,826,2,52,14:16:33,22.518,22518,2015
4467,943,817,2,52,14:16:49,22.488,22488,2015
4468,943,13,2,52,14:16:52,23.086,23086,2015
4469,943,807,2,52,14:16:54,24.136,24136,2015
4470,943,831,3,51,14:17:02,23.813,23813,2015
4471,943,830,2,52,14:17:19,22.589,22589,2015
4472,943,154,2,52,14:17:28,23.101,23101,2015
4473,943,813,2,52,14:17:35,23.937,23937,2015
4474,943,829,2,50,14:17:37,24.224,24224,2015
4475,943,834,2,50,14:17:41,30.442,30442,2015
4476,943,822,2,53,14:18:31,23.160,23160,2015
4477,944,817,1,3,14:07:06,23.937,23937,2015
4478,944,807,1,9,14:14:48,24.009,24009,2015
4479,944,826,1,10,14:16:04,24.155,24155,2015
4480,944,13,1,10,14:16:08,23.887,23887,2015
4481,944,815,1,10,14:16:10,23.854,23854,2015
4482,944,154,1,10,14:16:12,24.475,24475,2015
4483,944,822,1,11,14:17:18,23.736,23736,2015
4484,944,830,1,11,14:17:28,24.166,24166,2015
4485,944,8,1,12,14:18:31,23.293,23293,2015
4486,944,18,1,12,14:18:53,23.242,23242,2015
4487,944,828,1,12,14:18:58,24.699,24699,2015
4488,944,3,1,13,14:19:39,25.039,25039,2015
4489,944,20,1,13,14:19:44,23.801,23801,2015
4490,944,4,1,13,14:20:14,22.981,22981,2015
4491,944,1,1,14,14:20:57,24.328,24328,2015
4492,944,831,1,14,14:21:27,25.529,25529,2015
4493,944,834,1,14,14:22:03,25.492,25492,2015
4494,944,829,1,15,14:23:24,25.547,25547,2015
4495,944,813,1,25,14:36:04,24.115,24115,2015
4496,944,817,2,28,14:40:10,23.979,23979,2015
4497,944,18,2,31,14:44:10,24.265,24265,2015
4498,944,20,2,32,14:44:26,23.474,23474,2015
4499,944,3,2,33,14:45:33,23.321,23321,2015
4500,944,4,2,32,14:45:34,23.218,23218,2015
4501,944,828,2,32,14:45:52,29.148,29148,2015
4502,944,815,2,33,14:46:36,23.609,23609,2015
4503,944,1,2,34,14:46:52,23.148,23148,2015
4504,944,830,2,34,14:47:52,24.153,24153,2015
4505,944,807,2,35,14:48:59,24.199,24199,2015
4506,944,154,2,35,14:49:12,23.787,23787,2015
4507,944,13,2,38,14:53:00,23.927,23927,2015
4508,944,826,2,39,14:54:15,23.630,23630,2015
4509,944,831,2,39,14:54:38,24.491,24491,2015
4510,944,822,2,41,14:56:37,24.913,24913,2015
4511,944,829,2,40,14:57:45,27.095,27095,2015
4512,944,834,2,41,14:59:12,26.706,26706,2015
4513,944,813,2,44,15:01:06,30.082,30082,2015
4514,944,8,2,46,15:02:43,25.308,25308,2015
4515,944,20,3,47,15:03:48,23.861,23861,2015
4516,944,3,3,48,15:04:53,23.046,23046,2015
4517,944,1,3,49,15:06:11,22.936,22936,2015
4518,944,815,3,51,15:10:22,23.732,23732,2015
4519,944,18,3,51,15:10:27,23.402,23402,2015
4520,944,817,3,52,15:11:38,24.775,24775,2015
4521,944,4,3,52,15:11:48,23.810,23810,2015
4522,944,830,3,53,15:12:51,24.078,24078,2015
4523,944,828,3,53,15:13:28,25.102,25102,2015
4524,944,154,3,54,15:14:07,23.958,23958,2015
4525,944,13,3,55,15:15:12,23.401,23401,2015
4526,945,4,1,1,17:05:39,44.990,44990,2015
4527,945,831,1,4,17:11:05,28.407,28407,2015
4528,945,826,1,5,17:12:45,21.868,21868,2015
4529,945,815,1,6,17:14:27,21.922,21922,2015
4530,945,817,1,6,17:14:29,21.949,21949,2015
4531,945,13,1,6,17:14:32,22.851,22851,2015
4532,945,807,1,7,17:16:20,22.045,22045,2015
4533,945,832,1,7,17:16:24,25.307,25307,2015
4534,945,822,1,8,17:18:12,24.485,24485,2015
4535,945,830,1,8,17:18:16,22.309,22309,2015
4536,945,18,1,8,17:18:18,23.722,23722,2015
4537,945,4,2,8,17:19:12,16.128,16128,2015
4538,945,822,2,9,17:20:31,28.622,28622,2015
4539,945,3,1,10,17:21:26,21.637,21637,2015
4540,945,8,1,10,17:21:36,22.162,22162,2015
4541,945,1,1,11,17:23:20,21.346,21346,2015
4542,945,828,1,15,17:31:20,22.838,22838,2015
4543,945,4,3,17,17:36:02,22.246,22246,2015
4544,945,830,2,20,17:40:25,22.457,22457,2015
4545,945,20,1,23,17:45:22,21.795,21795,2015
4546,945,154,1,23,17:45:39,22.203,22203,2015
4547,945,829,1,23,17:47:03,22.913,22913,2015
4548,945,807,2,24,17:47:36,22.174,22174,2015
4549,945,833,1,24,17:49:26,24.314,24314,2015
4550,945,826,2,25,17:49:27,21.634,21634,2015
4551,945,817,2,26,17:51:05,22.118,22118,2015
4552,945,13,2,26,17:51:15,22.710,22710,2015
4553,945,831,2,26,17:51:35,22.806,22806,2015
4554,945,815,2,27,17:52:50,22.116,22116,2015
4555,945,18,2,27,17:53:21,22.310,22310,2015
4556,945,832,2,28,17:54:59,22.063,22063,2015
4557,945,822,3,29,17:57:10,29.592,29592,2015
4558,945,3,2,31,17:59:21,21.580,21580,2015
4559,945,8,2,32,18:01:20,25.613,25613,2015
4560,945,829,2,33,18:06:05,22.854,22854,2015
4561,945,830,3,38,18:13:19,22.355,22355,2015
4562,945,20,2,39,18:14:14,21.628,21628,2015
4563,945,1,2,41,18:17:11,21.392,21392,2015
4564,945,828,2,41,18:18:57,22.200,22200,2015
4565,945,154,2,43,18:22:01,22.234,22234,2015
4566,945,831,3,44,18:24:25,22.086,22086,2015
4567,945,4,4,47,18:30:52,22.377,22377,2015
4568,948,825,1,1,16:09:48,27.831,27831,2016
4569,948,832,1,8,16:19:48,22.414,22414,2016
4570,948,831,1,10,16:23:19,22.701,22701,2016
4571,948,13,1,11,16:24:32,21.550,21550,2016
4572,948,836,1,11,16:24:47,26.206,26206,2016
4573,948,828,1,11,16:24:51,22.357,22357,2016
4574,948,3,1,12,16:25:48,21.531,21531,2016
4575,948,817,1,12,16:25:59,22.245,22245,2016
4576,948,4,1,12,16:26:14,21.796,21796,2016
4577,948,835,1,12,16:26:22,23.286,23286,2016
4578,948,837,1,12,16:26:36,23.224,23224,2016
4579,948,20,1,13,16:27:17,21.339,21339,2016
4580,948,830,1,13,16:27:32,22.303,22303,2016
4581,948,18,1,15,16:31:07,22.616,22616,2016
4582,948,8,1,16,16:32:03,22.508,22508,2016
4583,948,1,1,16,16:32:16,21.940,21940,2016
4584,948,807,1,16,16:32:30,22.167,22167,2016
4585,948,815,1,16,16:32:37,24.719,24719,2016
4586,948,822,1,17,16:34:32,21.376,21376,2016
4587,948,825,2,16,16:34:50,22.079,22079,2016
4588,948,20,2,18,16:36:56,18:09.312,1089312,2016
4589,948,3,2,18,16:36:58,18:09.303,1089303,2016
4590,948,8,2,18,16:37:00,18:09.365,1089365,2016
4591,948,817,2,18,16:37:02,18:09.822,1089822,2016
4592,948,830,2,18,16:37:03,18:09.372,1089372,2016
4593,948,832,2,18,16:37:05,18:09.971,1089971,2016
4594,948,1,2,18,16:37:09,18:10.087,1090087,2016
4595,948,13,2,18,16:37:10,18:09.805,1089805,2016
4596,948,154,1,18,16:37:12,18:09.417,1089417,2016
4597,948,807,2,18,16:37:14,18:09.155,1089155,2016
4598,948,822,2,18,16:37:16,18:08.989,1088989,2016
4599,948,835,2,18,16:37:19,18:08.294,1088294,2016
4600,948,815,2,18,16:37:21,18:07.311,1087311,2016
4601,948,828,2,18,16:37:25,18:06.875,1086875,2016
4602,948,18,2,18,16:37:31,18:04.466,1084466,2016
4603,948,831,2,18,16:37:34,18:02.337,1082337,2016
4604,948,836,2,18,16:37:36,18:02.140,1082140,2016
4605,948,825,3,17,16:37:38,15:46.318,946318,2016
4606,948,828,3,27,17:10:16,16.936,16936,2016
4607,948,18,3,30,17:14:55,21.837,21837,2016
4608,948,832,3,31,17:16:00,22.392,22392,2016
4609,948,830,3,32,17:17:30,29.066,29066,2016
4610,948,836,3,32,17:18:12,23.895,23895,2016
4611,948,20,3,35,17:21:50,24.548,24548,2016
4612,948,817,3,42,17:32:47,21.981,21981,2016
4613,949,807,1,1,18:05:30,31.931,31931,2016
4614,949,815,1,2,18:07:15,30.326,30326,2016
4615,949,832,1,2,18:07:43,28.401,28401,2016
4616,949,817,1,6,18:13:44,24.541,24541,2016
4617,949,13,1,7,18:15:20,24.093,24093,2016
4618,949,822,1,8,18:17:05,24.944,24944,2016
4619,949,821,1,8,18:17:13,32.793,32793,2016
4620,949,838,1,9,18:18:55,24.604,24604,2016
4621,949,822,2,9,18:19:07,19.369,19369,2016
4622,949,830,1,10,18:20:31,25.810,25810,2016
4623,949,831,1,10,18:20:44,26.246,26246,2016
4624,949,154,1,11,18:22:08,25.739,25739,2016
4625,949,836,1,11,18:22:24,26.236,26236,2016
4626,949,8,1,12,18:23:37,24.720,24720,2016
4627,949,825,1,12,18:24:08,26.876,26876,2016
4628,949,837,1,12,18:24:14,26.382,26382,2016
4629,949,3,1,13,18:25:02,24.934,24934,2016
4630,949,1,1,13,18:25:20,24.512,24512,2016
4631,949,828,1,13,18:25:47,24.775,24775,2016
4632,949,815,2,14,18:27:44,25.068,25068,2016
4633,949,826,1,16,18:30:45,24.419,24419,2016
4634,949,807,2,16,18:31:10,24.930,24930,2016
4635,949,832,2,20,18:38:33,34.978,34978,2016
4636,949,817,2,24,18:44:00,26.631,26631,2016
4637,949,825,2,24,18:44:29,24.383,24383,2016
4638,949,838,2,25,18:45:55,24.682,24682,2016
4639,949,830,2,26,18:47:23,25.594,25594,2016
4640,949,154,2,27,18:48:59,26.151,26151,2016
4641,949,1,2,28,18:50:13,25.030,25030,2016
4642,949,8,2,29,18:51:43,25.222,25222,2016
4643,949,13,2,29,18:52:33,24.236,24236,2016
4644,949,828,2,29,18:52:47,25.363,25363,2016
4645,949,836,2,29,18:52:58,25.547,25547,2016
4646,949,3,2,30,18:53:06,27.226,27226,2016
4647,949,831,2,30,18:54:37,25.491,25491,2016
4648,949,837,2,31,18:56:29,28.120,28120,2016
4649,949,826,2,34,19:00:57,24.661,24661,2016
4650,949,822,3,34,19:01:08,26.110,26110,2016
4651,949,807,3,35,19:03:05,24.734,24734,2016
4652,949,8,3,37,19:04:55,25.257,25257,2016
4653,949,815,3,37,19:06:37,24.517,24517,2016
4654,949,825,3,38,19:07:57,24.341,24341,2016
4655,949,3,3,39,19:07:59,25.761,25761,2016
4656,949,154,3,40,19:10:37,30.063,30063,2016
4657,949,1,3,41,19:11:34,24.524,24524,2016
4658,949,838,3,41,19:12:46,25.316,25316,2016
4659,949,836,3,41,19:13:02,25.419,25419,2016
4660,949,817,3,42,19:13:48,24.879,24879,2016
4661,949,826,3,44,19:17:31,24.224,24224,2016
4662,949,837,3,44,19:18:30,25.517,25517,2016
4663,949,830,3,46,19:20:38,25.129,25129,2016
4664,949,831,3,47,19:23:12,25.660,25660,2016
4665,949,807,4,51,19:29:43,26.595,26595,2016
4666,950,154,1,1,14:05:35,58.563,58563,2016
4667,950,8,1,1,14:05:39,31.134,31134,2016
4668,950,1,1,1,14:05:46,29.322,29322,2016
4669,950,831,1,1,14:06:25,36.854,36854,2016
4670,950,817,1,3,14:08:57,24.392,24392,2016
4671,950,826,1,4,14:10:42,24.084,24084,2016
4672,950,815,1,4,14:10:46,23.215,23215,2016
4673,950,20,1,4,14:10:50,30.115,30115,2016
4674,950,807,1,4,14:10:50,27.683,27683,2016
4675,950,832,1,4,14:10:51,25.754,25754,2016
4676,950,18,1,4,14:10:51,24.072,24072,2016
4677,950,822,1,4,14:10:52,22.682,22682,2016
4678,950,830,1,4,14:10:54,30.034,30034,2016
4679,950,828,1,4,14:10:56,23.955,23955,2016
4680,950,825,1,4,14:10:58,23.158,23158,2016
4681,950,1,2,5,14:13:57,25.179,25179,2016
4682,950,1,3,6,14:16:03,22.301,22301,2016
4683,950,8,2,14,14:31:08,23.296,23296,2016
4684,950,836,1,15,14:32:55,26.969,26969,2016
4685,950,835,1,15,14:33:07,22.799,22799,2016
4686,950,4,1,16,14:34:30,22.874,22874,2016
4687,950,20,2,17,14:36:07,22.276,22276,2016
4688,950,807,2,17,14:36:22,23.867,23867,2016
4689,950,815,2,18,14:37:55,22.485,22485,2016
4690,950,837,1,18,14:38:25,23.183,23183,2016
4691,950,826,2,19,14:39:28,22.607,22607,2016
4692,950,13,1,19,14:39:36,22.124,22124,2016
4693,950,832,2,19,14:39:44,22.832,22832,2016
4694,950,817,2,19,14:39:45,22.461,22461,2016
4695,950,821,1,19,14:39:57,23.878,23878,2016
4696,950,3,1,20,14:40:58,22.831,22831,2016
4697,950,830,2,20,14:41:36,23.744,23744,2016
4698,950,825,2,20,14:41:50,23.257,23257,2016
4699,950,154,2,20,14:41:52,24.615,24615,2016
4700,950,831,2,20,14:42:01,23.735,23735,2016
4701,950,822,2,21,14:43:09,22.630,22630,2016
4702,950,1,4,21,14:43:15,22.626,22626,2016
4703,950,835,2,24,14:49:09,23.280,23280,2016
4704,950,807,3,26,14:52:18,29.570,29570,2016
4705,950,18,2,27,14:53:52,23.029,23029,2016
4706,950,836,2,27,14:54:13,24.104,24104,2016
4707,950,815,3,28,14:55:33,22.351,22351,2016
4708,950,828,2,28,14:55:48,23.563,23563,2016
4709,950,837,2,28,14:56:08,24.635,24635,2016
4710,950,822,3,30,14:58:55,22.747,22747,2016
4711,950,1,5,30,14:59:03,22.698,22698,2016
4712,950,13,2,31,15:00:34,23.349,23349,2016
4713,950,4,2,32,15:02:40,22.927,22927,2016
4714,950,832,3,33,15:04:13,24.269,24269,2016
4715,950,154,3,33,15:04:55,23.342,23342,2016
4716,950,821,2,34,15:06:14,22.963,22963,2016
4717,950,826,3,35,15:07:13,22.684,22684,2016
4718,950,20,3,35,15:07:15,22.350,22350,2016
4719,950,825,3,35,15:08:20,22.677,22677,2016
4720,950,3,2,36,15:08:27,23.559,23559,2016
4721,950,817,3,37,15:10:56,22.426,22426,2016
4722,950,8,3,37,15:11:04,22.832,22832,2016
4723,950,835,3,38,15:13:56,24.099,24099,2016
4724,950,830,3,39,15:14:39,23.130,23130,2016
4725,950,831,3,40,15:17:07,25.357,25357,2016
4726,950,837,3,40,15:17:16,24.369,24369,2016
4727,950,821,3,43,15:21:59,23.070,23070,2016
4728,950,836,3,43,15:22:12,24.274,24274,2016
4729,950,18,3,44,15:23:28,22.510,22510,2016
4730,950,154,4,44,15:24:06,23.284,23284,2016
4731,950,807,4,46,15:27:09,22.790,22790,2016
4732,951,826,1,1,15:05:38,41.282,41282,2016
4733,951,817,1,1,15:05:43,47.763,47763,2016
4734,951,828,1,1,15:05:50,30.529,30529,2016
4735,951,815,1,1,15:06:03,32.800,32800,2016
4736,951,821,1,1,15:06:09,40.169,40169,2016
4737,951,826,2,8,15:20:21,38.906,38906,2016
4738,951,821,2,9,15:22:11,25.037,25037,2016
4739,951,832,1,11,15:25:31,30.805,30805,2016
4740,951,831,1,12,15:27:22,30.259,30259,2016
4741,951,836,1,13,15:29:06,31.433,31433,2016
4742,951,835,1,14,15:30:40,30.805,30805,2016
4743,951,822,1,16,15:33:39,29.841,29841,2016
4744,951,825,1,16,15:34:05,30.585,30585,2016
4745,951,1,1,17,15:35:21,30.001,30001,2016
4746,951,154,1,17,15:35:49,31.420,31420,2016
4747,951,13,1,18,15:37:14,29.551,29551,2016
4748,951,8,1,20,15:40:29,30.498,30498,2016
4749,951,18,1,20,15:41:08,30.580,30580,2016
4750,951,3,1,21,15:41:55,29.709,29709,2016
4751,951,4,1,21,15:42:40,29.751,29751,2016
4752,951,830,1,22,15:44:13,30.553,30553,2016
4753,951,815,2,27,15:53:11,30.400,30400,2016
4754,951,828,2,28,15:55:13,30.433,30433,2016
4755,951,817,2,29,15:57:02,31.205,31205,2016
4756,951,836,2,39,16:14:54,57.151,57151,2016
4757,951,13,2,46,16:25:17,30.065,30065,2016
4758,952,13,1,8,14:17:31,21.384,21384,2016
4759,952,815,1,9,14:18:56,22.679,22679,2016
4760,952,826,1,9,14:19:03,23.277,23277,2016
4761,952,828,1,9,14:19:07,22.840,22840,2016
4762,952,832,1,10,14:20:24,22.874,22874,2016
4763,952,18,1,10,14:20:28,22.280,22280,2016
4764,952,807,1,10,14:20:31,22.176,22176,2016
4765,952,825,1,10,14:20:34,22.843,22843,2016
4766,952,817,1,11,14:21:44,21.738,21738,2016
4767,952,4,1,11,14:22:02,21.795,21795,2016
4768,952,835,1,11,14:22:09,23.283,23283,2016
4769,952,836,1,11,14:22:14,24.554,24554,2016
4770,952,830,1,12,14:23:18,22.369,22369,2016
4771,952,8,1,12,14:23:25,22.107,22107,2016
4772,952,822,1,12,14:23:27,21.856,21856,2016
4773,952,831,1,12,14:23:45,22.976,22976,2016
4774,952,20,1,15,14:27:51,21.643,21643,2016
4775,952,154,1,15,14:28:12,23.187,23187,2016
4776,952,821,1,16,14:29:51,23.206,23206,2016
4777,952,837,1,22,14:39:41,28.753,28753,2016
4778,952,828,2,24,14:42:39,23.122,23122,2016
4779,952,13,2,25,14:43:57,22.568,22568,2016
4780,952,826,2,25,14:44:06,22.234,22234,2016
4781,952,817,2,28,14:47:45,22.104,22104,2016
4782,952,20,2,29,14:49:18,22.617,22617,2016
4783,952,154,2,29,14:50:06,22.844,22844,2016
4784,952,821,2,30,14:51:38,22.430,22430,2016
4785,952,825,2,30,14:51:49,23.165,23165,2016
4786,952,835,2,33,14:56:34,22.397,22397,2016
4787,952,836,2,33,14:56:46,24.387,24387,2016
4788,952,830,2,34,14:56:52,22.348,22348,2016
4789,952,8,2,35,14:58:25,22.169,22169,2016
4790,952,815,2,35,14:59:10,21.918,21918,2016
4791,952,18,2,36,15:00:49,22.590,22590,2016
4792,952,831,2,36,15:01:17,23.090,23090,2016
4793,952,20,3,37,15:01:30,21.603,21603,2016
4794,952,154,3,37,15:02:52,34.832,34832,2016
4795,952,832,2,38,15:03:35,22.937,22937,2016
4796,952,822,2,39,15:04:59,22.443,22443,2016
4797,952,4,2,39,15:05:28,22.987,22987,2016
4798,952,828,3,40,15:07:25,22.897,22897,2016
4799,952,13,3,41,15:08:28,21.831,21831,2016
4800,952,817,3,43,15:10:31,21.683,21683,2016
4801,952,837,2,48,15:20:28,26.186,26186,2016
4802,952,826,3,51,15:23:51,22.769,22769,2016
4803,952,825,3,55,15:30:33,22.122,22122,2016
4804,952,817,4,65,15:43:55,23.133,23133,2016
4805,953,826,1,1,14:03:20,1:32.609,92609,2016
4806,953,826,2,2,14:07:55,19.918,19918,2016
4807,953,825,1,7,14:15:27,25.583,25583,2016
4808,953,18,1,8,14:17:20,25.766,25766,2016
4809,953,831,1,8,14:17:30,28.242,28242,2016
4810,953,826,3,7,14:17:32,27.698,27698,2016
4811,953,828,1,11,14:22:52,27.176,27176,2016
4812,953,837,1,11,14:22:57,29.117,29117,2016
4813,953,830,1,12,14:24:33,25.604,25604,2016
4814,953,20,1,13,14:25:55,25.114,25114,2016
4815,953,4,1,14,14:27:38,25.512,25512,2016
4816,953,807,1,15,14:29:11,25.215,25215,2016
4817,953,822,1,15,14:29:22,27.364,27364,2016
4818,953,154,1,15,14:29:44,33.490,33490,2016
4819,953,821,1,16,14:31:01,26.044,26044,2016
4820,953,3,1,20,14:37:17,26.698,26698,2016
4821,953,13,1,20,14:37:38,24.934,24934,2016
4822,953,832,1,21,14:38:53,27.738,27738,2016
4823,953,815,1,21,14:38:55,25.714,25714,2016
4824,953,825,2,21,14:40:27,38.811,38811,2016
4825,953,817,1,23,14:41:40,25.054,25054,2016
4826,953,828,2,29,14:52:28,26.435,26435,2016
4827,953,815,2,30,14:53:05,25.608,25608,2016
4828,953,18,2,30,14:53:13,25.450,25450,2016
4829,953,825,3,29,14:53:21,25.879,25879,2016
4830,953,822,2,30,14:54:01,25.478,25478,2016
4831,953,154,2,30,14:54:03,25.111,25111,2016
4832,953,1,1,31,14:54:06,26.315,26315,2016
4833,953,3,2,31,14:54:34,27.680,27680,2016
4834,953,20,2,31,14:54:36,25.561,25561,2016
4835,953,807,2,31,14:54:39,27.064,27064,2016
4836,953,832,2,31,14:54:40,28.112,28112,2016
4837,953,830,2,31,14:54:44,25.459,25459,2016
4838,953,836,1,31,14:55:34,26.517,26517,2016
4839,953,817,2,32,14:55:37,35.327,35327,2016
4840,953,4,2,32,14:56:10,26.836,26836,2016
4841,953,821,2,32,14:56:16,27.407,27407,2016
4842,953,13,2,32,14:56:25,25.182,25182,2016
4843,953,831,2,32,14:57:11,27.166,27166,2016
4844,953,825,4,32,14:58:47,31.241,31241,2016
4845,953,837,2,34,15:00:18,27.380,27380,2016
4846,953,837,3,47,15:21:24,26.292,26292,2016
4847,953,831,3,48,15:21:45,45.700,45700,2016
4848,953,822,3,49,15:22:23,24.673,24673,2016
4849,953,828,3,49,15:23:18,33.342,33342,2016
4850,954,831,1,9,14:15:49,23.987,23987,2016
4851,954,20,1,11,14:17:58,22.597,22597,2016
4852,954,8,1,11,14:18:14,22.820,22820,2016
4853,954,836,1,11,14:18:36,24.784,24784,2016
4854,954,832,1,13,14:21:10,23.517,23517,2016
4855,954,821,1,13,14:21:13,23.412,23412,2016
4856,954,828,1,14,14:22:44,22.957,22957,2016
4857,954,837,1,15,14:24:03,29.732,29732,2016
4858,954,4,1,17,14:26:24,27.952,27952,2016
4859,954,154,1,17,14:26:26,23.680,23680,2016
4860,954,826,1,17,14:26:28,23.000,23000,2016
4861,954,830,1,20,14:29:59,23.586,23586,2016
4862,954,817,1,21,14:31:21,22.872,22872,2016
4863,954,3,1,21,14:31:29,22.466,22466,2016
4864,954,807,1,21,14:31:34,22.876,22876,2016
4865,954,13,1,22,14:32:47,22.925,22925,2016
4866,954,822,1,23,14:33:59,22.184,22184,2016
4867,954,1,1,24,14:35:00,22.243,22243,2016
4868,954,815,1,30,14:43:33,22.556,22556,2016
4869,954,8,2,33,14:47:15,23.263,23263,2016
4870,954,831,2,35,14:51:16,23.608,23608,2016
4871,954,20,2,37,14:51:55,22.361,22361,2016
4872,954,817,2,38,14:53:47,24.018,24018,2016
4873,954,836,2,38,14:54:55,24.516,24516,2016
4874,954,154,2,39,14:55:43,23.055,23055,2016
4875,954,828,2,39,14:56:10,23.299,23299,2016
4876,954,825,1,39,14:56:12,23.162,23162,2016
4877,954,821,2,41,14:58:41,23.928,23928,2016
4878,954,826,2,44,15:02:16,22.627,22627,2016
4879,954,837,2,44,15:03:24,25.069,25069,2016
4880,954,830,2,46,15:04:02,22.909,22909,2016
4881,954,815,2,46,15:04:50,24.757,24757,2016
4882,954,154,3,46,15:05:13,32.114,32114,2016
4883,954,832,2,48,15:07:17,24.445,24445,2016
4884,954,3,2,51,15:10:35,22.728,22728,2016
4885,954,807,2,51,15:11:06,23.111,23111,2016
4886,955,837,1,1,17:05:57,33.405,33405,2016
4887,955,832,1,4,17:11:34,22.028,22028,2016
4888,955,830,1,5,17:13:24,20.069,20069,2016
4889,955,4,1,5,17:13:24,20.282,20282,2016
4890,955,826,1,5,17:13:37,24.802,24802,2016
4891,955,817,1,6,17:15:04,19.840,19840,2016
4892,955,18,1,6,17:15:21,20.185,20185,2016
4893,955,825,1,6,17:15:24,20.772,20772,2016
4894,955,13,1,7,17:17:02,19.445,19445,2016
4895,955,831,1,7,17:17:13,20.670,20670,2016
4896,955,8,1,8,17:18:49,20.593,20593,2016
4897,955,821,1,8,17:19:20,29.227,29227,2016
4898,955,154,1,10,17:22:51,21.132,21132,2016
4899,955,835,1,11,17:24:54,20.965,20965,2016
4900,955,1,1,15,17:31:52,20.108,20108,2016
4901,955,815,1,16,17:33:39,20.614,20614,2016
4902,955,828,1,16,17:34:12,21.083,21083,2016
4903,955,822,1,19,17:39:20,19.732,19732,2016
4904,955,20,1,20,17:40:51,20.422,20422,2016
4905,955,807,1,20,17:41:18,20.347,20347,2016
4906,955,830,2,20,17:41:33,22.497,22497,2016
4907,955,3,1,21,17:42:18,20.058,20058,2016
4908,955,817,2,22,17:45:00,20.155,20155,2016
4909,955,4,2,24,17:48:59,20.654,20654,2016
4910,955,831,2,24,17:49:03,20.713,20713,2016
4911,955,18,2,25,17:50:53,20.640,20640,2016
4912,955,828,2,25,17:51:13,20.559,20559,2016
4913,955,154,2,26,17:52:45,23.588,23588,2016
4914,955,832,2,27,17:54:32,21.030,21030,2016
4915,955,13,2,28,17:56:01,19.858,19858,2016
4916,955,836,1,29,17:58:28,26.187,26187,2016
4917,955,821,2,29,17:58:37,21.533,21533,2016
4918,955,835,2,31,18:02:14,20.561,20561,2016
4919,956,807,1,8,14:12:55,22.601,22601,2016
4920,956,4,1,8,14:13:00,21.924,21924,2016
4921,956,18,1,9,14:14:05,22.859,22859,2016
4922,956,822,1,9,14:14:09,21.047,21047,2016
4923,956,832,1,9,14:14:11,22.605,22605,2016
4924,956,815,1,9,14:14:12,21.883,21883,2016
